고유번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,경도,위도,데이터기준일자
377389,울산광역시 동구청,울산광역시 동구 꽃바위로 341,울산광역시 동구 방어동 146,어린이보호,1,200,방어진초등학교 4문 방향,30,2020-09,052-209-3145,129.4246732,35.48764365,2020-01-01
377388,울산광역시 동구청,울산광역시 동구 꽃바위로 341,울산광역시 동구 방어동 146,어린이보호,1,200,방어진초등학교 4문 방향,30,2020-09,052-209-3145,129.4246732,35.48764365,2020-01-01
377387,울산광역시 동구청,울산광역시 동구 화잠7길 62,울산광역시 동구 방어동 976-3,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4115676,35.48425537,2020-01-01
377386,울산광역시 동구청,울산광역시 동구 화문로 55,울산광역시 동구 방어동 1150,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4155963,35.48414592,2020-01-01
377385,울산광역시 동구청,울산광역시 동구 화문로 55,울산광역시 동구 방어동 1150,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4155963,35.48414592,2020-01-01
377384,울산광역시 동구청,울산광역시 동구 진성15나길 24,울산광역시 동구 전하동 672-12,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4232972,35.50784749,2020-01-01
377383,울산광역시 동구청,울산광역시 동구 진성15길 35,울산광역시 동구 일산동 438,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.421838,35.50637387,2020-01-01
377382,울산광역시 동구청,울산광역시 동구 진성14길 15,울산광역시 동구 일산동 433,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4245932,35.50594366,2020-01-01
377381,울산광역시 동구청,울산광역시 동구 진성13길 20,울산광역시 동구 전하동 687-1,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.426191,35.50660352,2020-01-01
377380,울산광역시 동구청,울산광역시 동구 진성12길 11,울산광역시 동구 일산동 452,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4253304,35.50495571,2020-01-01
377379,울산광역시 동구청,울산광역시 동구 월봉8길 39,울산광역시 동구 화정동 869-6,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.421021,35.49310888,2020-01-01
377378,울산광역시 동구청,울산광역시 동구 옥류로 33,울산광역시 동구 서부동 370,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4247495,35.54248674,2020-01-01
377377,울산광역시 동구청,울산광역시 동구 양지6길 33,울산광역시 동구 화정동 853,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4212219,35.49730732,2020-01-01
377376,울산광역시 동구청,울산광역시 동구 양지6길 33,울산광역시 동구 화정동 853,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4212219,35.49730732,2020-01-01
377375,울산광역시 동구청,울산광역시 동구 봉수로 50,울산광역시 동구 화정동 894,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4187573,35.49154323,2020-01-01
377374,울산광역시 동구청,울산광역시 동구 봉수로 50,울산광역시 동구 화정동 894,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4187573,35.49154323,2020-01-01
377373,울산광역시 동구청,울산광역시 동구 방어진순환도로 543,울산광역시 동구 방어동 75,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4254882,35.49144769,2020-01-01
377372,울산광역시 동구청,울산광역시 동구 방어진순환도로 543,울산광역시 동구 방어동 75,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4254882,35.49144769,2020-01-01
377371,울산광역시 동구청,울산광역시 동구 바드래길 55,울산광역시 동구 전하동 549-5,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4277973,35.51544826,2020-01-01
377370,울산광역시 동구청,울산광역시 동구 명덕로 27,울산광역시 동구 서부동 100-20,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4297593,35.52247649,2020-01-01
377369,울산광역시 동구청,울산광역시 동구 대송9길 55,울산광역시 동구 화정동 153,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4203984,35.50173176,2020-01-01
377368,울산광역시 동구청,울산광역시 동구 대송9길 55,울산광역시 동구 화정동 153,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4203984,35.50173176,2020-01-01
377367,울산광역시 동구청,울산광역시 동구 대송2길 10,울산광역시 동구 화정동 162,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4179328,35.49991066,2020-01-01
377366,울산광역시 동구청,울산광역시 동구 남목7길 32,울산광역시 동구 서부동 493-15,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4222353,35.5415858,2020-01-01
377365,울산광역시 동구청,울산광역시 동구 남목13길 23,울산광역시 동구 동부동 676,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4272874,35.5449045,2020-01-01
377364,울산광역시 동구청,울산광역시 동구 꽃바위로 341,울산광역시 동구 방어동 146,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4246732,35.48764365,2020-01-01
377363,울산광역시 동구청,울산광역시 동구 꽃바위6길 25,울산광역시 동구 방어동 999,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4139605,35.48087362,2020-01-01
377362,울산광역시 동구청,울산광역시 동구 꽃바위6길 25,울산광역시 동구 방어동 999,어린이보호,1,200,360° 전방향,30,2020-07,052-209-3145,129.4139605,35.48087362,2020-01-01
377361,울산광역시 동구청,울산광역시 동구 화잠7길 62,울산광역시 동구 방어동 976-3,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4115676,35.48425537,2020-01-01
377360,울산광역시 동구청,울산광역시 동구 화잠7길 62,울산광역시 동구 방어동 976-3,어린이보호,1,130,화암자연과학유치원 방향,30,2020-06,052-209-3145,129.4115676,35.48425537,2020-01-01
377359,울산광역시 동구청,울산광역시 동구 진성6길 105,울산광역시 동구 전하동 683-2,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4222468,35.5069243,2020-01-01
377358,울산광역시 동구청,울산광역시 동구 진성6길 105,울산광역시 동구 전하동 683-2,어린이보호,1,130,환희지유치원 1문방향,30,2020-06,052-209-3145,129.4222468,35.5069243,2020-01-01
377357,울산광역시 동구청,울산광역시 동구 진성15나길 24,울산광역시 동구 전하동 672-12,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4232972,35.50784749,2020-01-01
377356,울산광역시 동구청,울산광역시 동구 진성15나길 24,울산광역시 동구 전하동 672-12,어린이보호,1,200,사라어린이집 방향,30,2020-06,052-209-3145,129.4232972,35.50784749,2020-01-01
377355,울산광역시 동구청,울산광역시 동구 진성12길 124,울산광역시 동구 전하동 635-18,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4275354,35.51099518,2020-01-01
377354,울산광역시 동구청,울산광역시 동구 진성12길 124,울산광역시 동구 전하동 635-18,어린이보호,1,130,백조유치원 방향,30,2020-06,052-209-3145,129.4275354,35.51099518,2020-01-01
377353,울산광역시 동구청,울산광역시 동구 진성10길 37,울산광역시 동구 전하동 689-7,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4276292,35.50620695,2020-01-01
377352,울산광역시 동구청,울산광역시 동구 진성10길 37,울산광역시 동구 전하동 689-7,어린이보호,1,130,진성10길 37 방향,30,2020-06,052-209-3145,129.4276292,35.50620695,2020-01-01
377351,울산광역시 동구청,울산광역시 동구 월봉8길 39,울산광역시 동구 화정동 869-6,어린이보호,1,130,절골공원 내 방향,30,2020-06,052-209-3145,129.421021,35.49310888,2020-01-01
377350,울산광역시 동구청,울산광역시 동구 월봉8길 39,울산광역시 동구 화정동 869-6,어린이보호,1,130,절골공원 내 방향,30,2020-06,052-209-3145,129.421021,35.49310888,2020-01-01
377349,울산광역시 동구청,울산광역시 동구 월봉8길 39,울산광역시 동구 화정동 869-6,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.421021,35.49310888,2020-01-01
377348,울산광역시 동구청,울산광역시 동구 월봉7가길 12,울산광역시 동구 화정동 877-7,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4193168,35.49153922,2020-01-01
377347,울산광역시 동구청,울산광역시 동구 월봉7가길 12,울산광역시 동구 화정동 877-7,어린이보호,1,130,룸비니유치원 방향,30,2020-06,052-209-3145,129.4193168,35.49153922,2020-01-01
377346,울산광역시 동구청,울산광역시 동구 양지3길 12,울산광역시 동구 화정동 850-4,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4203262,35.49785872,2020-01-01
377345,울산광역시 동구청,울산광역시 동구 양지3길 12,울산광역시 동구 화정동 850-4,어린이보호,1,130,사랑유치원 방향,30,2020-06,052-209-3145,129.4203262,35.49785872,2020-01-01
377344,울산광역시 동구청,울산광역시 동구 안산로 50-1,울산광역시 동구 동부동 156,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.433006,35.54282853,2020-01-01
377343,울산광역시 동구청,울산광역시 동구 안산로 50-1,울산광역시 동구 동부동 156,어린이보호,1,130,현대동부유치원 방향,30,2020-06,052-209-3145,129.433006,35.54282853,2020-01-01
377342,울산광역시 동구청,울산광역시 동구 서부길 34,울산광역시 동구 서부동 257,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4280943,35.52852178,2020-01-01
377341,울산광역시 동구청,울산광역시 동구 서부길 34,울산광역시 동구 서부동 257,어린이보호,1,130,현대서부유치원 방향,30,2020-06,052-209-3145,129.4280943,35.52852178,2020-01-01
377340,울산광역시 동구청,울산광역시 동구 방어진순환도로 521,울산광역시 동구 방어동 466-10,어린이보호,1,200,360° 전방향,30,2020-06,052-209-3145,129.423826,35.48936545,2020-01-01
377339,울산광역시 동구청,울산광역시 동구 방어진순환도로 521,울산광역시 동구 방어동 466-10,어린이보호,1,130,하나유치원 방향,30,2020-06,052-209-3145,129.423826,35.48936545,2020-01-01
377338,울산광역시 동구청,울산광역시 동구 문현2길 41,울산광역시 동구 방어동 1121-2,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4111896,35.48753193,2020-01-01
377337,울산광역시 동구청,울산광역시 동구 문현2길 41,울산광역시 동구 방어동 1121-2,어린이보호,1,130,꽃바위유치원 방향,30,2020-06,052-209-3145,129.4111896,35.48753193,2020-01-01
377336,울산광역시 동구청,울산광역시 동구 녹수5길 50,울산광역시 동구 전하동 550-25,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4266277,35.51349672,2020-01-01
377335,울산광역시 동구청,울산광역시 동구 녹수5길 50,울산광역시 동구 전하동 550-25,어린이보호,1,130,법륜유치원 방향,30,2020-06,052-209-3145,129.4266277,35.51349672,2020-01-01
377334,울산광역시 동구청,울산광역시 동구 녹수5길 50,울산광역시 동구 전하동 550-25,어린이보호,1,130,법륜유치원 방향,30,2020-06,052-209-3145,129.4266277,35.51349672,2020-01-01
377333,울산광역시 동구청,울산광역시 동구 남목18길 28,울산광역시 동구 동부동 295-2,어린이보호,1,130,360° 전방향,30,2020-06,052-209-3145,129.4277961,35.54334807,2020-01-01
377332,울산광역시 동구청,울산광역시 동구 남목18길 28,울산광역시 동구 동부동 295-2,어린이보호,1,130,그림마을유치원 방향,30,2020-06,052-209-3145,129.4277961,35.54334807,2020-01-01
377331,울산광역시 동구청,울산광역시 동구 꽃바위6길 25,울산광역시 동구 방어동 999,어린이보호,1,130,문현초등학교 2문 방향,30,2020-06,052-209-3145,129.4139605,35.48087362,2020-01-01
377330,울산광역시 동구청,울산광역시 동구 꽃바위6길 25,울산광역시 동구 방어동 999,어린이보호,1,130,문현초등학교 2문 방향,30,2020-06,052-209-3145,129.4139605,35.48087362,2020-01-01
377329,울산광역시 동구청,울산광역시 동구 화문로 55,울산광역시 동구 방어동 1150,어린이보호,1,200,화암초등학교 1문 방향,30,2020-01,052-209-3145,129.4155963,35.48414592,2020-01-01
377328,울산광역시 동구청,울산광역시 동구 진성15길 35,울산광역시 동구 일산동 438,어린이보호,1,200,미포초등학교 1문 방향,30,2020-01,052-209-3145,129.421838,35.50637387,2020-01-01
377327,울산광역시 동구청,울산광역시 동구 진성12길 11,울산광역시 동구 일산동 452,어린이보호,1,200,일산초등학교 1문 방향,30,2020-01,052-209-3145,129.4253304,35.50495571,2020-01-01
377326,울산광역시 동구청,울산광역시 동구 양지6길 33,울산광역시 동구 화정동 853,어린이보호,1,200,양지초등학교 1문 방향,30,2020-01,052-209-3145,129.4212219,35.49730732,2020-01-01
377325,울산광역시 동구청,울산광역시 동구 봉수로 545,울산광역시 동구 서부동 257-10,어린이보호,1,200,녹수초등학교 1문 방향,30,2020-01,052-209-3145,129.4286583,35.53084952,2020-01-01
377324,울산광역시 동구청,울산광역시 동구 방어진순환도로 543,울산광역시 동구 방어동 75,어린이보호,1,200,화진초등학교 2문 방향,30,2020-01,052-209-3145,129.4254882,35.49144769,2020-01-01
377323,울산광역시 동구청,울산광역시 동구 방어진순환도로 543,울산광역시 동구 방어동 75,어린이보호,1,200,화진초등학교 1문 방향,30,2020-01,052-209-3145,129.4254882,35.49144769,2020-01-01
377322,울산광역시 동구청,울산광역시 동구 동해안로 575,울산광역시 동구 주전동 277,어린이보호,1,200,주전초등학교 2문 방향,30,2020-01,052-209-3145,129.4568638,35.55803329,2020-01-01
377321,울산광역시 동구청,울산광역시 동구 대송9길 55,울산광역시 동구 화정동 153,어린이보호,1,200,화정초등학교 1문 방향,30,2020-01,052-209-3145,129.4203984,35.50173176,2020-01-01
377320,울산광역시 동구청,울산광역시 동구 남목13길 23,울산광역시 동구 동부동 676,어린이보호,1,200,동부초등학교 1문 방향,30,2020-01,052-209-3145,129.4272874,35.5449045,2020-01-01
377319,울산광역시 동구청,울산광역시 동구 꽃바위6길 25,울산광역시 동구 방어동 999,어린이보호,1,200,문현초등학교 3문 방향,30,2020-01,052-209-3145,129.4139605,35.48087362,2020-01-01
377318,울산광역시 동구청,울산광역시 동구 꽃바위6길 25,울산광역시 동구 방어동 999,어린이보호,1,200,문현초등학교 1문 방향,30,2020-01,052-209-3145,129.4139605,35.48087362,2020-01-01
377317,울산광역시 동구청,,울산광역시 동구 화정동 산 55,차량방범,1,200,염포터널 진출로,30,2020-01,052-209-3145,129.4135628,35.50822656,2020-01-01
377316,울산광역시 동구청,,울산광역시 동구 화정동 산 55,차량방범,1,200,염포터널 진입로,30,2020-01,052-209-3145,129.4135628,35.50822656,2020-01-01
377315,울산광역시 동구청,울산광역시 동구 봉수로 215,울산광역시 동구 화정동 37,차량방범,1,200,울산대교 진출로 2차선,30,2020-01,052-209-3145,129.4135628,35.50822656,2020-01-01
377314,울산광역시 동구청,울산광역시 동구 봉수로 215,울산광역시 동구 화정동 37,차량방범,1,200,울산대교 진출로 1차선,30,2020-01,052-209-3145,129.4135628,35.50822656,2020-01-01
377313,울산광역시 동구청,울산광역시 동구 봉수로 215,울산광역시 동구 화정동 37,차량방범,1,200,울산대교 진입로 2차선,30,2020-01,052-209-3145,129.4135628,35.50822656,2020-01-01
377312,울산광역시 동구청,울산광역시 동구 봉수로 215,울산광역시 동구 화정동 37,차량방범,1,200,울산대교 진입로 1차선,30,2020-01,052-209-3145,129.4135628,35.50822656,2020-01-01
377311,울산광역시 동구청,울산광역시 동구 방어진순환도로 30,울산광역시 동구 방어동 1234,차량방범,1,200,KCC 부근 성내 2차선 방향,30,2020-01,052-209-3145,129.3955371,35.51943827,2020-01-01
377310,울산광역시 동구청,울산광역시 동구 방어진순환도로 30,울산광역시 동구 방어동 1234,차량방범,1,200,KCC 부근 성내 1차선 방향,30,2020-01,052-209-3145,129.3955371,35.51943827,2020-01-01
377309,울산광역시 동구청,울산광역시 동구 방어진순환도로 406,울산광역시 동구 방어동 859-5,차량방범,1,200,미포조선기술교육원 앞 문현 2차선 방향,30,2020-01,052-209-3145,129.412241,35.48982841,2020-01-01
377308,울산광역시 동구청,울산광역시 동구 방어진순환도로 406,울산광역시 동구 방어동 859-5,차량방범,1,200,미포조선기술교육원 앞 문현 1차선 방향,30,2020-01,052-209-3145,129.412241,35.48982841,2020-01-01
377307,울산광역시 동구청,울산광역시 동구 안산로 46,울산광역시 동구 동부동 150-1,차량방범,1,200,남목3동 행정복지센터 앞 주전 방향,30,2020-01,052-209-3145,129.4296152,35.54137599,2020-01-01
377306,울산광역시 동구청,울산광역시 동구 안산로 46,울산광역시 동구 동부동 150-1,차량방범,1,200,남목3동 행정복지센터 앞 남목 방향,30,2020-01,052-209-3145,129.4296152,35.54137599,2020-01-01
377305,울산광역시 동구청,울산광역시 동구 대송4길 24,울산광역시 동구 화정동 150-22,생활방범,1,200,진달래어린이집 앞 방향,30,2020-12,052-209-3145,129.4188862,35.50260188,2020-01-01
377304,울산광역시 동구청,울산광역시 동구 대송3길 17,울산광역시 동구 화정동 150-6,생활방범,1,200,대송현대2차 204동 앞 방향,30,2020-12,052-209-3145,129.4182552,35.50169547,2020-01-01
377303,울산광역시 동구청,울산광역시 동구 대송3길 17,울산광역시 동구 화정동 150-6,생활방범,1,200,대송현대2차 204동 앞 방향,30,2020-12,052-209-3145,129.4182552,35.50169547,2020-01-01
377302,울산광역시 동구청,울산광역시 동구 방어진순환도로 1045,울산광역시 동구 서부동 284-1,생활방범,1,200,360° 전방향,30,2020-12,052-209-3145,129.4301427,35.53430842,2020-01-01
377301,울산광역시 동구청,울산광역시 동구 방어진순환도로 1045,울산광역시 동구 서부동 284-1,생활방범,1,200,360° 전방향,30,2020-12,052-209-3145,129.4301427,35.53430842,2020-01-01
377300,울산광역시 동구청,울산광역시 동구 방어진순환도로 1045,울산광역시 동구 서부동 284-1,생활방범,1,200,녹수초 통학로2 방향,30,2020-12,052-209-3145,129.4301427,35.53430842,2020-01-01
377299,울산광역시 동구청,울산광역시 동구 방어진순환도로 1045,울산광역시 동구 서부동 284-1,생활방범,1,200,녹수초 통학로2 방향,30,2020-12,052-209-3145,129.4301427,35.53430842,2020-01-01
377298,울산광역시 동구청,울산광역시 동구 방어진순환도로 1045,울산광역시 동구 서부동 284-1,생활방범,1,200,녹수초 통학로2 방향,30,2020-12,052-209-3145,129.4301427,35.53430842,2020-01-01
377297,울산광역시 동구청,울산광역시 동구 화정2길 13,울산광역시 동구 화정동 641-6,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4264838,35.49597613,2020-01-01
377296,울산광역시 동구청,울산광역시 동구 진성 13길 90,울산광역시 동구 전하동 634-4,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4268426,35.5103856,2020-01-01
377295,울산광역시 동구청,울산광역시 동구 진성 13길 90,울산광역시 동구 전하동 634-4,생활방범,1,200,방어진농협 전하지점 앞,30,2020-01,052-209-3145,129.4268426,35.5103856,2020-01-01
377294,울산광역시 동구청,울산광역시 동구 월봉1길 38,울산광역시 동구 방어동 912-6,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4190678,35.48969887,2020-01-01
377293,울산광역시 동구청,울산광역시 동구 번덕8길 11,울산광역시 동구 일산동 580-34,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4264569,35.49771749,2020-01-01
377292,울산광역시 동구청,울산광역시 동구 번덕4다길 1-1,울산광역시 동구 일산동 552-19,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4249056,35.50050589,2020-01-01
377291,울산광역시 동구청,울산광역시 동구 방어진순환도로 662,울산광역시 동구 일산동 944-9,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4289911,35.50093546,2020-01-01
377290,울산광역시 동구청,울산광역시 동구 문현로 41,울산광역시 동구 방어동 1157-6,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4135552,35.48455801,2020-01-01
377289,울산광역시 동구청,울산광역시 동구 대송로 145,울산광역시 동구 화정동 646-4,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4230154,35.49524214,2020-01-01
377288,울산광역시 동구청,울산광역시 동구 남진길 8,울산광역시 동구 방어동 1143-1,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4181047,35.48256387,2020-01-01
377287,울산광역시 동구청,울산광역시 동구 남진길 8,울산광역시 동구 방어동 1143-1,생활방범,1,200,남진길 8 방향,30,2020-01,052-209-3145,129.4181047,35.48256387,2020-01-01
377286,울산광역시 동구청,울산광역시 동구 남진길 78,울산광역시 동구 방어동 997-7,생활방범,1,200,남진길 78 방향,30,2020-01,052-209-3145,129.4148891,35.47995038,2020-01-01
377285,울산광역시 동구청,울산광역시 동구 꽃바위로 250,울산광역시 동구 방어동 1145-1,생활방범,1,200,360° 전방향,30,2020-01,052-209-3145,129.4169355,35.48221968,2020-01-01
377284,울산광역시 동구청,울산광역시 동구 화진1길 8,울산광역시 동구 방어동 923-1,생활방범,1,200,화진1길 8 방향,30,2020-09,052-209-3145,129.423199,35.48903205,2020-01-01
377283,울산광역시 동구청,울산광역시 동구 화진1길 8,울산광역시 동구 방어동 923-1,생활방범,1,200,화진1길 8 방향,30,2020-09,052-209-3145,129.423199,35.48903205,2020-01-01
377282,울산광역시 동구청,울산광역시 동구 화진1길 8,울산광역시 동구 방어동 923-1,생활방범,1,200,화진1길 8 방향,30,2020-09,052-209-3145,129.423199,35.48903205,2020-01-01
377281,울산광역시 동구청,울산광역시 동구 화진1길 8,울산광역시 동구 방어동 923-1,생활방범,1,200,화진1길 8 방향,30,2020-09,052-209-3145,129.423199,35.48903205,2020-01-01
377280,울산광역시 동구청,울산광역시 동구 화잠3길 15,울산광역시 동구 방어동 1007-1,생활방범,1,200,360° 전방향,30,2020-09,052-209-3145,129.4104385,35.48245062,2020-01-01
377279,울산광역시 동구청,울산광역시 동구 화잠3길 15,울산광역시 동구 방어동 1007-1,생활방범,1,200,화잠3길 15 방향,30,2020-09,052-209-3145,129.4104385,35.48245062,2020-01-01
377278,울산광역시 동구청,울산광역시 동구 화잠3길 15,울산광역시 동구 방어동 1007-1,생활방범,1,200,화잠3길 15 방향,30,2020-09,052-209-3145,129.4104385,35.48245062,2020-01-01
377277,울산광역시 동구청,울산광역시 동구 화잠3길 15,울산광역시 동구 방어동 1007-1,생활방범,1,200,화잠3길 15 방향,30,2020-09,052-209-3145,129.4104385,35.48245062,2020-01-01
377276,울산광역시 동구청,울산광역시 동구 화잠3길 15,울산광역시 동구 방어동 1007-1,생활방범,1,200,화잠3길 15 방향,30,2020-09,052-209-3145,129.4104385,35.48245062,2020-01-01
377275,울산광역시 동구청,울산광역시 동구 문재5가길 22,울산광역시 동구 방어동 1092-3,생활방범,1,200,360° 전방향,30,2020-09,052-209-3145,129.4181656,35.48591815,2020-01-01
377274,울산광역시 동구청,울산광역시 동구 문재5가길 22,울산광역시 동구 방어동 1092-3,생활방범,1,200,문재5가길 22 방향,30,2020-09,052-209-3145,129.4181656,35.48591815,2020-01-01
377273,울산광역시 동구청,울산광역시 동구 문재5가길 22,울산광역시 동구 방어동 1092-3,생활방범,1,200,문재5가길 22 방향,30,2020-09,052-209-3145,129.4181656,35.48591815,2020-01-01
377272,울산광역시 동구청,울산광역시 동구 문재5가길 22,울산광역시 동구 방어동 1092-3,생활방범,1,200,문재5가길 22 방향,30,2020-09,052-209-3145,129.4181656,35.48591815,2020-01-01
377271,울산광역시 동구청,울산광역시 동구 문재5가길 22,울산광역시 동구 방어동 1092-3,생활방범,1,200,문재5가길 22 방향,30,2020-09,052-209-3145,129.4181656,35.48591815,2020-01-01
377270,울산광역시 동구청,,울산광역시 동구 일산동 209,생활방범,1,200,360° 전방향,30,2020-04,052-209-3145,129.4330462,35.50079964,2020-01-01
377269,울산광역시 동구청,,울산광역시 동구 일산동 209,생활방범,1,200,일산진마을 입구 삼거리 방향,30,2020-04,052-209-3145,129.4330462,35.50079964,2020-01-01
377268,울산광역시 동구청,,울산광역시 동구 일산동 209,생활방범,1,200,일산진마을 입구 삼거리 방향,30,2020-04,052-209-3145,129.4330462,35.50079964,2020-01-01
377267,울산광역시 동구청,,울산광역시 동구 일산동 209,생활방범,1,200,일산진마을 입구 삼거리 방향,30,2020-04,052-209-3145,129.4330462,35.50079964,2020-01-01
377266,울산광역시 동구청,울산광역시 동구 해수욕장길 17,울산광역시 동구 일산동 954-5,생활방범,1,200,360° 전방향,30,2020-04,052-209-3145,129.4292494,35.49678185,2020-01-01
377265,울산광역시 동구청,울산광역시 동구 해수욕장길 17,울산광역시 동구 일산동 954-5,생활방범,1,200,해수욕장길 17 방향,30,2020-04,052-209-3145,129.4292494,35.49678185,2020-01-01
377264,울산광역시 동구청,울산광역시 동구 해수욕장길 17,울산광역시 동구 일산동 954-5,생활방범,1,200,해수욕장길 17 방향,30,2020-04,052-209-3145,129.4292494,35.49678185,2020-01-01
377263,울산광역시 동구청,울산광역시 동구 해수욕장길 17,울산광역시 동구 일산동 954-5,생활방범,1,200,해수욕장길 17 방향,30,2020-04,052-209-3145,129.4292494,35.49678185,2020-01-01
377262,울산광역시 동구청,울산광역시 동구 해수욕장길 12,울산광역시 동구 일산동 956-1,생활방범,1,200,360° 전방향,30,2020-04,052-209-3145,129.4286665,35.49645119,2020-01-01
377261,울산광역시 동구청,울산광역시 동구 해수욕장길 12,울산광역시 동구 일산동 956-1,생활방범,1,200,해수욕장길 12 방향,30,2020-04,052-209-3145,129.4286665,35.49645119,2020-01-01
377260,울산광역시 동구청,울산광역시 동구 해수욕장길 12,울산광역시 동구 일산동 956-1,생활방범,1,200,해수욕장길 12 방향,30,2020-04,052-209-3145,129.4286665,35.49645119,2020-01-01
377259,울산광역시 동구청,울산광역시 동구 해수욕장길 12,울산광역시 동구 일산동 956-1,생활방범,1,200,해수욕장길 12 방향,30,2020-04,052-209-3145,129.4286665,35.49645119,2020-01-01
377258,울산광역시 동구청,울산광역시 동구 해수욕장4길 18,울산광역시 동구 일산동 961-2,생활방범,1,200,360° 전방향,30,2020-04,052-209-3145,129.4297495,35.49436419,2020-01-01
377257,울산광역시 동구청,울산광역시 동구 해수욕장4길 18,울산광역시 동구 일산동 961-2,생활방범,1,200,해수욕장4길 18 앞 삼거리 방향,30,2020-04,052-209-3145,129.4297495,35.49436419,2020-01-01
377256,울산광역시 동구청,울산광역시 동구 해수욕장4길 18,울산광역시 동구 일산동 961-2,생활방범,1,200,해수욕장4길 18 앞 삼거리 방향,30,2020-04,052-209-3145,129.4297495,35.49436419,2020-01-01
377255,울산광역시 동구청,울산광역시 동구 해수욕장4길 18,울산광역시 동구 일산동 961-2,생활방범,1,200,해수욕장4길 18 앞 삼거리 방향,30,2020-04,052-209-3145,129.4297495,35.49436419,2020-01-01
377254,울산광역시 동구청,울산광역시 동구 해수욕장4길 18,울산광역시 동구 일산동 961-2,생활방범,1,200,해수욕장4길 18 앞 삼거리 방향,30,2020-04,052-209-3145,129.4297495,35.49436419,2020-01-01
377253,울산광역시 동구청,울산광역시 동구 해수욕장1길 50,울산광역시 동구 화정동 650-24,생활방범,1,200,360° 전방향,30,2020-04,052-209-3145,129.4274934,35.49334999,2020-01-01
377252,울산광역시 동구청,울산광역시 동구 해수욕장1길 50,울산광역시 동구 화정동 650-24,생활방범,1,200,해수욕장1길 50 방향,30,2020-04,052-209-3145,129.4274934,35.49334999,2020-01-01
377251,울산광역시 동구청,울산광역시 동구 해수욕장1길 50,울산광역시 동구 화정동 650-24,생활방범,1,200,해수욕장1길 50 방향,30,2020-04,052-209-3145,129.4274934,35.49334999,2020-01-01
377250,울산광역시 동구청,울산광역시 동구 해수욕장1길 50,울산광역시 동구 화정동 650-24,생활방범,1,200,해수욕장1길 50 방향,30,2020-04,052-209-3145,129.4274934,35.49334999,2020-01-01
